index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2006-04-11,0775.HK,0.8600000143051147,0.8600000143051147,0.8100000023841858,0.8299999833106995,0.7021688222885132,9926331.0,0.0,0.0,0.8427999758061863,0.8390680009517373,0.847898670855318,0.8688178461721273,0.9373501213205452,False,False,False,False,0.0500000119209289,0.0276541193326314,0.0414811789989471,HL,HLLHLL,0.8799999952316284,2006-04-18,0.699999988079071,2006-04-25,0.699999988079071,-0.2,0.7298280000686646,0.7298280000686646,BY1-2006/03/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2006-04-24,0775.HK,0.7599999904632568,0.7599999904632568,0.7200000286102295,0.7200000286102295,0.6091103553771973,13139140.0,0.0,0.0,0.800771852676774,0.8197107606030041,0.8369618838331315,0.8604981654799826,0.9302152587569288,False,False,False,False,0.0399999618530273,0.0316471894582112,0.0474707841873168,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2006/03/17,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,775.HK
2006-07-13,0775.HK,0.699999988079071,0.699999988079071,0.6600000262260437,0.6700000166893005,0.5668109655380249,4818000.0,0.0,0.0,0.6661102121281263,0.6591939636725958,0.6822964134735313,0.7330035271863453,0.839194656000938,False,False,False,False,0.0399999618530273,0.0179999907811482,0.0269999861717224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/06/16,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2019-04-23,0775.HK,0.4699999988079071,0.4749999940395355,0.4600000083446502,0.4650000035762787,0.4324347972869873,3752000.0,0.0,0.0,0.4596335419837067,0.4564458703804757,0.4486806117481793,0.4422919861919675,0.4725397236842111,False,True,True,False,0.0149999856948853,0.0115384665819314,0.0173076998728971,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2019/04/01,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2019-05-09,0775.HK,0.4300000071525574,0.4300000071525574,0.4250000119209289,0.4250000119209289,0.3952361047267914,895400.0,0.0,0.0,0.4427984587507979,0.448306507470303,0.4473358970862745,0.4429081131015039,0.4702797407812392,False,False,False,False,0.0049999952316284,0.0125000067055225,0.0187500100582838,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2019/04/01,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,775.HK
2019-07-02,0775.HK,0.4350000023841858,0.4350000023841858,0.4199999868869781,0.4199999868869781,0.4001127481460571,2362000.0,0.0,0.0,0.4155564304928716,0.413354040374264,0.4199822971149979,0.426922526229988,0.4558929267159807,False,False,False,False,0.0150000154972076,0.0116666615009307,0.0174999922513961,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2019/06/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2021-06-04,0775.HK,0.8899999856948853,0.8899999856948853,0.8500000238418579,0.8600000143051147,0.8383015990257263,25498200.0,0.0,0.0,0.8168557408456392,0.7972697890958597,0.8066430452976835,0.8328286511204164,0.8485759046243723,False,False,False,False,0.0399999618530273,0.020714270217078,0.0310714053256171,HL,HLLHLL,0.9100000262260436,2021-06-07,0.8600000143051147,2021-06-09,0.8399999737739563,-0.08,0.7200000286102295,0.7200000286102295,BY1-2021/05/18,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2024-10-16,0775.HK,0.4600000083446502,0.4799999892711639,0.4600000083446502,0.4699999988079071,0.4699999988079071,2974000.0,0.0,0.0,0.473163156465244,0.437469542451717,0.3998805517185322,0.3929001487866831,0.4621538684615595,False,True,True,False,0.0199999809265136,0.0299999956041574,0.0449999934062361,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/09/05,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2018-07-20,0799.HK,10.579999923706056,10.600000381469728,9.949999809265137,10.199999809265137,7.634960651397705,5881300.0,0.0,0.0,10.490822511547483,10.552003632573944,10.831558761461684,10.7977445538524,10.263139620034524,False,False,False,False,0.6500005722045916,0.4328572409493586,0.649285861424038,HL,HLLHLL,11.0,2018-07-31,9.40999984741211,2018-08-06,9.25,-0.16,9.779999732971191,9.239999771118164,BY1-2018/06/29,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,799.HK
2018-08-15,0799.HK,9.800000190734863,9.899999618530272,9.06999969482422,9.149999618530272,6.849008083343506,18823004.0,0.0,0.0,9.893868880802971,10.081768185730612,10.415293797331454,10.569366499214851,10.235304301129652,False,False,False,False,0.8299999237060511,0.4586668014526365,0.6880002021789547,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2018/06/29,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,799.HK
2021-11-19,0799.HK,7.630000114440918,7.820000171661377,7.380000114440918,7.769999980926514,7.202792167663574,2325328.0,0.0,0.0,7.633382756059672,7.514721425631372,7.627308125093855,8.17144372908153,8.750676100909882,False,False,False,False,0.440000057220459,0.2446667035420735,0.3670000553131103,HL,HLLHLL,8.100000381469727,2021-11-22,6.960000038146973,2021-12-06,6.909999847412109,-0.15,6.800000190734863,6.800000190734863,BY1-2021/11/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,799.HK
2021-11-22,0799.HK,7.789999961853027,8.100000381469727,7.71999979019165,7.920000076293945,7.3418426513671875,2869222.0,0.0,0.0,7.685494996102266,7.549963047428117,7.638786240827192,8.166464646848112,8.744057168442824,False,False,False,False,0.3800005912780761,0.2625000476837158,0.3937500715255737,LH,LHLLLH,6.909999847412109,2021-12-06,7.139999866485596,2021-12-10,7.349999904632568,0.06,6.960000038146973,6.800000190734863,TP1-2021/11/02,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,799.HK
2021-12-17,0799.HK,6.889999866485596,6.929999828338623,6.730000019073486,6.760000228881836,6.266522407531738,3169005.0,0.0,0.0,7.031156178910333,7.191782726839673,7.394337115430181,7.863553221379129,8.53002600243922,False,False,False,False,0.1999998092651367,0.2158823574290556,0.3238235361435834,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2021/11/02,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,False,,,799.HK
2012-06-21,0806.HK,3.829999923706055,3.920000076293945,3.650000095367432,3.690000057220459,1.951706290245056,3195000.0,0.0,0.0,3.8157630454632887,3.857800883116665,4.090339207137341,4.329818803340896,4.757947902936538,False,False,False,False,0.2699999809265128,0.1228571789605276,0.1842857684407914,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2012/06/01,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2015-11-16,0806.HK,8.75,8.869999885559082,8.699999809265137,8.819999694824219,4.9986958503723145,7920099.0,0.0,0.0,8.9498884870385,8.734261004694936,8.578459912044366,8.904096984033135,8.682269131160202,False,False,True,False,0.1700000762939453,0.2787498235702517,0.4181247353553775,LL,LLHHHL,9.729999542236328,2015-11-26,9.149999618530272,2015-11-30,9.020000457763672,-0.07,8.300000190734863,7.960000038146973,BY1-2015/10/23,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2015-11-25,0806.HK,9.239999771118164,9.489999771118164,9.140000343322754,9.460000038146973,5.361412048339844,11887664.0,0.0,0.0,9.12172416784468,8.927445918301746,8.712933136496178,8.932703387653039,8.706081336225884,False,False,True,False,0.3499994277954101,0.2794442706637914,0.4191664059956871,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2015/10/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2021-10-27,0806.HK,4.090000152587891,4.110000133514404,4.039999961853027,4.099999904632568,3.1255431175231934,1125000.0,0.0,0.0,4.112480760128239,4.090819412593262,4.184616648795119,4.386791272237542,4.525030639404517,False,False,False,False,0.0700001716613769,0.1172222163942125,0.1758333245913187,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/09/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2021-11-11,0806.HK,4.230000019073486,4.340000152587891,4.199999809265137,4.300000190734863,3.2780091762542725,2448000.0,0.0,0.0,4.134832240191512,4.095977084994147,4.147552416137318,4.324894423354984,4.486627264855314,False,False,False,False,0.1400003433227539,0.1352631292845073,0.202894693926761,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2021/09/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2024-10-09,0806.HK,2.009999990463257,2.180000066757202,1.8600000143051147,1.8899999856948853,1.876102924346924,77228532.0,0.0,0.0,2.0499812720359034,1.8144105526225216,1.6493004442557078,1.6482675611094937,1.8728155360338723,False,True,True,False,0.3200000524520874,0.1368749886751174,0.2053124830126761,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,806.HK
2005-03-04,0081.HK,0.7096930146217346,0.7096930146217346,0.6967099905014038,0.7096930146217346,0.3454376459121704,875815.0,0.0,0.0,0.7045884291432266,0.6884958978808912,0.6796299223283351,0.6781861829925802,0.682822496462958,False,True,True,False,0.0129830241203308,0.0103192375256465,0.0154788562884697,HL,HLLHHL,0.7356569766998291,2005-03-11,0.7226750254631042,2005-03-17,0.705365002155304,-0.04,0.6577640175819397,0.6491090059280396,BY1-2005/02/04,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2005-07-08,0081.HK,0.6750730276107788,0.6750730276107788,0.6447820067405701,0.6664190292358398,0.339613527059555,1082699.0,0.0,0.0,0.6419870780269412,0.6313436296440899,0.637902135634169,0.6521247224471377,0.6691372986636581,False,False,False,False,0.0302910208702087,0.0071089948926653,0.0106634923389979,HL,HLLHLL,0.6750730276107788,2005-07-11,0.6491090059280396,2005-07-14,0.6274719834327698,-0.07,0.6058350205421448,0.6058350205421448,BY1-2005/06/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2011-10-20,0081.HK,3.375369071960449,3.407824993133545,3.303966999053955,3.3883509635925293,2.012371778488159,1484774.0,0.0,0.0,3.5781608943506784,3.753287532343339,4.240259049186099,4.420494749265016,3.9317283135668135,False,False,False,False,0.1038579940795898,0.3067043125629425,0.4600564688444137,HL,HLHHHL,4.608676910400391,2011-10-28,3.751852989196777,2011-11-01,3.5051910877227783,-0.24,2.4406509399414062,2.4406509399414062,BY1-2011/09/26,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2011-10-27,0081.HK,3.712905883789064,4.349032878875732,3.712905883789064,4.323069095611572,2.567509651184082,8360684.0,0.0,0.0,3.7177392338178623,3.752309840899138,4.147503609997302,4.353839491804181,3.923229797700951,False,False,False,False,0.636126995086669,0.290368366241455,0.4355525493621826,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/09/26,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2012-06-04,0081.HK,6.620916843414307,6.679337024688721,6.104875087738037,6.143820762634277,3.6756861209869385,2001203.0,0.0,0.0,6.3608504242109785,6.293667349091657,6.122066933681959,5.733003509291476,4.961351677657764,True,True,True,False,0.5744619369506836,0.2239427268505096,0.3359140902757644,HL,HLLHHL,6.874070167541504,2012-06-08,6.776702880859375,2012-06-12,6.328817844390869,-0.08,5.640761852264404,5.640761852264404,BY1-2012/05/14,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2012-06-08,0081.HK,6.874070167541504,6.874070167541504,6.543024063110352,6.572234153747559,3.931995630264282,2689838.0,0.0,0.0,6.436161652408144,6.351355625946066,6.174359464190839,5.789888158793771,5.008900514409867,True,True,True,False,0.3310461044311523,0.2430102825164795,0.3645154237747192,LH,LHHLHH,6.328817844390869,2012-06-12,7.03959321975708,2012-06-18,7.253798961639404,0.15,5.809529781341553,5.640761852264404,TP1-2012/05/14,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2015-11-30,0081.HK,2.7067859172821045,2.7067859172821045,2.5996830463409424,2.619157075881958,1.6312490701675415,1501544.0,0.0,0.0,2.6568505104413163,2.592040838961073,2.582473037862665,2.7845477867881203,3.450480183537436,False,False,True,False,0.1071028709411621,0.074647585550944,0.111971378326416,LL,LLHHHL,2.9696760177612305,2015-12-02,2.7846789360046387,2015-12-08,2.677576065063477,-0.1,2.3465309143066406,2.3465309143066406,BY1-2015/11/06,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2015-12-02,0081.HK,2.8041529655456543,2.9696760177612305,2.7749431133270264,2.901519060134888,1.807108283042908,6618297.0,0.0,0.0,2.7217999816749323,2.6350195778461143,2.602970192702031,2.787055589325663,3.440920042081527,False,False,True,False,0.1947329044342041,0.0843842506408691,0.1265763759613037,HH,HHHLLH,2.677576065063477,2015-12-08,2.7944159507751465,2015-12-09,2.823626041412353,0.05,2.3465309143066406,2.3465309143066406,TP1-2015/11/06,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2015-12-23,0081.HK,3.0183589458465576,3.213092088699341,2.9891490936279297,3.183881998062134,1.982967734336853,7893890.0,0.0,0.0,2.8921619922569795,2.799245380894885,2.708753431980697,2.798492176236686,3.3715814667524837,False,False,True,False,0.2239429950714111,0.098015530904134,0.1470232963562009,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2015/11/06,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2021-10-05,0081.HK,4.760000228881836,4.789999961853027,4.570000171661377,4.690000057220459,3.604649543762207,2099000.0,0.0,0.0,4.645351204509773,4.72413812697723,4.809569146212301,4.814539317005425,4.7337799555529925,False,False,False,False,0.2199997901916504,0.1860000610351562,0.2790000915527344,HL,HLLHLL,4.929999828338623,2021-10-07,4.039999961853027,2021-10-19,3.9700000286102295,-0.19,4.199999809265137,4.199999809265137,BY1-2021/09/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2021-10-07,0081.HK,4.730000019073486,4.929999828338623,4.730000019073486,4.920000076293945,3.7814228534698486,8181750.0,0.0,0.0,4.703416907525048,4.739253137042752,4.8097714375800455,4.8144044528591365,4.734996761441162,False,False,False,False,0.1999998092651367,0.1828572068895612,0.2742858103343418,LH,LHLLLH,3.9700000286102295,2021-10-19,4.420000076293945,2021-10-22,4.420000076293945,0.11,3.9800000190734863,3.9800000190734863,TP1-2021/09/23,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2021-10-15,0081.HK,4.409999847412109,4.400000095367432,4.010000228881836,4.070000171661377,3.1281285285949707,11841456.0,0.0,0.0,4.475624556866354,4.608545845921737,4.737367211529309,4.776685462978095,4.7221169188812055,False,False,False,False,0.3899998664855957,0.2071428980146135,0.3107143470219203,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2021/09/23,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,0.0,False,,,81.HK
2023-08-03,0081.HK,3.799999952316284,3.890000104904175,3.7300000190734863,3.759999990463257,3.285861730575561,2922701.0,0.0,0.0,3.757215108092331,3.7339129526214014,3.789628168952296,3.783331876053661,3.756904703996832,False,False,False,False,0.1600000858306884,0.1356249749660492,0.2034374624490738,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/07/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2023-08-21,0081.HK,3.390000104904175,3.450000047683716,3.2300000190734863,3.309999942779541,2.892606735229492,5623000.0,0.0,0.0,3.4918625252438984,3.5773985077658343,3.6849079249641066,3.727489565994868,3.7357362666471134,False,False,False,False,0.2200000286102295,0.1652940581826602,0.2479410872739904,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/07/20,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,81.HK
2024-01-03,0081.HK,2.4800000190734863,2.5,2.190000057220459,2.200000047683716,1.9528077840805047,18715000.0,0.0,0.0,2.439142957042142,2.4699221672549045,2.596661187660525,2.841404486157751,3.229337211847732,False,False,False,False,0.309999942779541,0.1083333492279053,0.1625000238418579,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/12/12,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,81.HK
2024-03-04,0081.HK,2.0,2.0,1.899999976158142,1.9299999475479128,1.7131448984146118,11086000.0,0.0,0.0,1.9748775599198816,1.9502943351120368,2.071683772112002,2.35369286433274,2.886329650382423,False,False,False,False,0.1000000238418579,0.103333306312561,0.1549999594688415,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/02/06,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2025-11-19,0081.HK,2.430000066757202,2.4600000381469727,2.3399999141693115,2.359999895095825,2.359999895095825,4026000.0,0.0,0.0,2.393284095428576,2.36026454555921,2.327959715234541,2.232070620240141,2.0978720626856853,True,True,True,False,0.1200001239776611,0.0718749463558196,0.1078124195337295,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,81.HK
2025-12-09,0081.HK,2.240000009536743,2.240000009536743,1.9800000190734863,2.0299999713897705,2.0299999713897705,43924000.0,0.0,0.0,2.283902024424806,2.329795188675275,2.331748562743731,2.2593772087616006,2.1243761635086416,False,False,False,False,0.2599999904632568,0.0882353361915139,0.1323530042872709,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,81.HK
2008-04-16,0811.HK,3.039999961853028,3.0999999046325684,2.7100000381469727,2.7699999809265137,0.8581846952438354,6208600.0,0.0,0.0,3.036780243723169,3.037268853183451,3.307341444489007,3.965891090968584,4.57598522870567,False,False,False,False,0.3899998664855957,0.1806666056315103,0.2709999084472655,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2008/03/06,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,811.HK
2008-04-21,0811.HK,3.150000095367432,3.430000066757202,3.119999885559082,3.3399999141693115,1.034778356552124,31684000.0,0.0,0.0,3.017455126187041,3.0219977590935345,3.2685033133753087,3.907327060122568,4.57598522870567,False,False,False,False,0.3100001811981201,0.1826665878295897,0.2739998817443846,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2008/03/06,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,811.HK
2008-05-06,0811.HK,3.7699999809265137,4.019999980926514,3.75,3.990000009536743,1.2361576557159424,11914000.0,0.0,0.0,3.625751892908671,3.408637107414057,3.392183044859451,3.857660708541794,4.57598522870567,False,False,True,False,0.2699999809265136,0.1986666202545166,0.2979999303817749,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2008/03/06,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,811.HK
2012-08-15,0811.HK,3.640000104904175,3.680000066757202,3.549999952316284,3.680000066757202,1.6335099935531616,598000.0,0.0,0.0,3.619317849635361,3.534385258241357,3.5004924705553937,3.551488378805724,3.6552566414353818,False,False,True,False,0.1300001144409179,0.0642857551574707,0.0964286327362061,LL,LLHHHL,3.869999885559082,2012-08-27,3.660000085830689,2012-08-31,3.630000114440918,-0.06,3.5,3.299999952316284,BY1-2012/07/24,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,811.HK
