index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2023-01-26,0816.HK,4.519999980926514,4.889999866485596,4.519999980926514,4.880000114440918,3.891249418258667,556115,0.0,0.0,4.383329131295026,4.234214838295263,4.009195936465391,3.954734902888931,4.398737617572907,False,True,True,False,0.369999885559082,0.1872221363915336,0.2808332045873005,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2022/12/16,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,816.HK
2024-02-01,0816.HK,1.5499999523162842,1.6299999952316284,1.5499999523162842,1.559999942779541,1.3076187372207642,173736,0.0,0.0,1.611450858430624,1.6401608442289688,1.756551500813644,2.009573221383377,2.704706376791951,False,False,False,False,0.0800000429153442,0.0615384670404287,0.0923077005606431,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/01/19,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,816.HK
2024-02-15,0816.HK,1.7000000476837158,1.7300000190734863,1.6699999570846558,1.6799999475479126,1.4082049131393433,54151,0.0,0.0,1.6325686077856916,1.6352264977012974,1.7244329054097756,1.9590996816309727,2.645749092739635,False,False,False,False,0.0600000619888305,0.0728571414947509,0.1092857122421264,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2024/01/19,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,816.HK
2024-02-16,0816.HK,1.690000057220459,1.8600000143051147,1.6699999570846558,1.830000042915344,1.5339375734329224,487120,0.0,0.0,1.668465232354719,1.65216332771991,1.728572793155092,1.956543253141554,2.639249100310756,False,False,False,False,0.1900000572204589,0.0757142901420593,0.113571435213089,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2024/01/19,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,816.HK
2024-02-21,0816.HK,1.9700000286102293,2.0299999713897705,1.909999966621399,1.9800000190734863,1.659670114517212,1312210,0.0,0.0,1.7923299535584205,1.7203159896489482,1.7519396076677678,1.95524574217132,2.6225175628053896,False,False,False,False,0.1200000047683715,0.0900000035762786,0.135000005364418,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2024/01/19,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,816.HK
2009-08-31,0819.HK,3.3499999046325684,3.3499999046325684,3.0899999141693115,3.190000057220459,1.686400055885315,9703000,0.0,0.0,3.329503613282097,3.2614683055029787,3.006209871574716,2.5702732212523447,1.9848864294692377,True,True,True,False,0.2599999904632568,0.2187500149011612,0.3281250223517418,HL,HLHHHL,4.949999809265137,2009-09-16,4.28000020980835,2009-09-17,4.119999885559082,-0.17,3.0899999141693115,2.680000066757202,BY1-2009/08/14,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,819.HK
2009-09-11,0819.HK,3.619999885559082,3.950000047683716,3.619999885559082,3.930000066757202,2.077602863311768,22011000,0.0,0.0,3.5374432541078957,3.409654341007001,3.1563128528819338,2.7223555203975374,2.089309186733408,True,True,True,False,0.3300001621246338,0.1918750107288361,0.2878125160932542,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2009/08/14,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,819.HK
2009-09-15,0819.HK,4.199999809265137,4.599999904632568,4.179999828338623,4.579999923706055,2.421226739883423,15414000,0.0,0.0,3.8196107368404175,3.5709972674213137,3.249960452531306,2.787045035760463,2.1255233849045205,True,True,True,False,0.4200000762939453,0.1833333333333334,0.2750000000000001,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2009/08/14,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,819.HK
2009-09-16,0819.HK,4.599999904632568,4.949999809265137,4.079999923706055,4.090000152587891,2.162187099456787,56830000,0.0,0.0,3.868772448794504,3.6161279530879726,3.2829031858668585,2.8128461271827883,2.141176586240643,True,True,True,False,0.869999885559082,0.183571423803057,0.2753571357045856,HH,HHHLLH,4.119999885559082,2009-09-17,4.25,2009-09-21,4.480000019073486,0.09,3.0899999141693115,2.680000066757202,TP3-2009/08/14,True,True,True,False,False,False,True,False,False,False,0.0,0,0,False,,,819.HK
2022-04-11,0819.HK,6.900000095367432,6.909999847412109,6.429999828338623,6.429999828338623,5.2157087326049805,3449759,0.0,0.0,6.765298148213792,6.791849370702082,7.148665089193007,7.888140779071395,9.738514286677855,False,False,False,False,0.4800000190734863,0.3088236135594985,0.4632354203392477,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/03/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,819.HK
2022-05-18,0819.HK,6.980000019073486,7.389999866485596,6.880000114440918,7.349999904632568,5.961967945098877,3400123,0.0,0.0,6.817005692115365,6.709096957168585,6.838911554343988,7.416659405343756,9.21028424906684,False,False,False,False,0.5099997520446777,0.2453333536783854,0.3680000305175781,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2022/03/10,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,819.HK
2022-06-06,0819.HK,7.360000133514404,8.40999984741211,7.300000190734863,8.1899995803833,7.017081260681152,11498574,0.0,0.0,7.561323197063442,7.300837895699361,7.123609621585357,7.451637679228454,9.060842903522955,False,False,True,False,1.109999656677246,0.253999932607015,0.3809998989105224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2022/03/10,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,819.HK
2022-06-28,0819.HK,8.819999694824219,9.119999885559082,8.75,9.109999656677246,7.805325508117676,6046000,0.0,0.0,8.583661813853322,8.250380918839493,7.774976938058261,7.735395413050939,8.991056809096126,False,True,True,False,0.369999885559082,0.2706249356269836,0.4059374034404754,HH,HHLLLH,8.15999984741211,2022-07-04,8.779999732971191,2022-07-08,8.960000038146973,0.1,8.020000457763672,7.260000228881836,TP3-2022/03/10,False,True,True,False,False,False,True,False,False,False,0.0,0,0,False,,,819.HK
2010-05-19,0826.HK,0.7825000286102295,0.8500000238418579,0.7825000286102295,0.800000011920929,0.5319891571998596,1176000,0.0,0.0,0.8250480764762033,0.8275433704772136,0.8057496550695036,0.7599583081900777,0.7056092405390942,False,False,False,False,0.0674999952316284,0.0330000082651774,0.0495000123977661,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2010/05/03,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2010-07-05,0826.HK,0.7024999856948853,0.7400000095367432,0.699999988079071,0.699999988079071,0.4820620417594909,1124000,0.0,0.0,0.7467322928215574,0.7620692361198439,0.7781775890015372,0.7646872303036646,0.7200001838480956,False,False,False,False,0.0400000214576721,0.0288333296775817,0.0432499945163726,LL,LLHHHL,0.7724999785423279,2010-07-13,0.75,2010-07-14,0.7149999737739563,-0.07,0.699999988079071,0.6800000071525574,CL1-2010/05/03,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2011-10-20,0826.HK,1.2699999809265137,1.2799999713897705,1.2000000476837158,1.2300000190734863,0.86156165599823,4658000,0.0,0.0,1.2823047056708516,1.3018562023537277,1.3796725008023851,1.443008932254871,1.3547354043841089,False,False,False,False,0.0799999237060546,0.0826666514078776,0.1239999771118164,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/09/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2011-10-28,0826.HK,1.399999976158142,1.4600000381469729,1.3300000429153442,1.350000023841858,0.9456162452697754,8776000,0.0,0.0,1.3035423090244849,1.302090395377317,1.362110042855188,1.4263123810866831,1.3518957810345464,False,False,False,False,0.1299999952316286,0.071999979019165,0.1079999685287475,HH,HHHLHH,1.3300000429153442,2011-10-31,1.4199999570846558,2011-11-01,1.4700000286102295,0.11,1.1699999570846558,1.0,TP1-2011/09/28,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,826.HK
2013-10-07,0826.HK,2.049999952316284,2.049999952316284,1.950000047683716,1.9700000286102293,1.4471032619476318,4666000,0.0,0.0,2.0552548187677284,2.070849008602269,2.0786472743328064,2.099574002411144,2.0416686907135126,False,False,False,False,0.0999999046325681,0.0541177076451918,0.0811765614677878,HL,HLLHLL,2.109999895095825,2013-10-17,1.940000057220459,2013-10-28,1.909999966621399,-0.09,1.950000047683716,1.950000047683716,BY1-2013/08/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2013-12-03,0826.HK,2.150000095367432,2.200000047683716,2.0799999237060547,2.109999895095825,1.5499428510665894,13561250,0.0,0.0,2.038700324094146,2.0110422687365244,2.012443714171607,2.040423898591139,2.027740540807208,False,False,False,False,0.1200001239776611,0.0662500038743019,0.0993750058114529,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2013/08/23,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,826.HK
2014-01-08,0826.HK,2.3299999237060547,2.400000095367432,2.309999942779541,2.369999885559082,1.740931510925293,16660516,0.0,0.0,2.2581702662874763,2.2008733080292786,2.13363019417585,2.102804406181015,2.057933874124732,True,True,True,False,0.090000152587891,0.074285694531032,0.111428541796548,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2013/08/23,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,826.HK
2014-01-13,0826.HK,2.400000095367432,2.549999952316284,2.380000114440918,2.5299999713897705,1.8584625720977783,20677822,0.0,0.0,2.3332427716337563,2.252350433719044,2.165203419628739,2.120776309941795,2.0662962041577777,True,True,True,False,0.1699998378753662,0.0714285884584699,0.1071428826877048,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2013/08/23,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,826.HK
2015-06-03,0826.HK,1.690000057220459,1.7100000381469729,1.5700000524520874,1.5700000524520874,1.23347008228302,16612000,0.0,0.0,1.5852505934277863,1.561684337732669,1.5095299528248758,1.4797639275363688,1.567825991968634,False,True,True,False,0.1399999856948854,0.0533333301544188,0.0799999952316283,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2015/05/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2015-06-10,0826.HK,1.4299999475479126,1.4900000095367432,1.4299999475479126,1.4500000476837158,1.1391921043395996,5188000,0.0,0.0,1.5271195117761016,1.539220068181743,1.5084267601217236,1.482138983243536,1.5653816777793932,False,False,False,False,0.0600000619888305,0.0562499985098838,0.0843749977648257,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2015/05/05,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2018-03-23,0826.HK,1.4199999570846558,1.4299999475479126,1.350000023841858,1.3600000143051147,1.1034352779388428,7925000,0.0,0.0,1.4858959822896671,1.478620371886988,1.3994007074296435,1.264573031669541,1.0691087450811456,True,True,True,False,0.0799999237060546,0.0492856928280421,0.0739285392420631,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/02/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2018-04-13,0826.HK,1.559999942779541,1.6200000047683716,1.559999942779541,1.6100000143051147,1.3062727451324463,12146000,0.0,0.0,1.4951851642473406,1.4697512146092706,1.418737139457635,1.302900120692785,1.103119907209568,True,True,True,False,0.0600000619888305,0.0507692006918099,0.0761538010377149,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2018/02/07,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,826.HK
2018-04-18,0826.HK,1.659999966621399,1.820000052452088,1.659999966621399,1.809999942779541,1.468542456626892,27050000,0.0,0.0,1.5921337077779665,1.5253345861690792,1.4504568022741022,1.3259059463852223,1.1172075453407615,True,True,True,False,0.1600000858306887,0.0523076607630802,0.0784614911446204,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2018/02/07,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,826.HK
2021-10-22,0826.HK,4.809999942779541,4.900000095367432,4.739999771118164,4.820000171661377,4.321002960205078,5278000,0.0,0.0,4.844539875465095,4.854531901735404,4.739340041684726,4.471314652123651,3.962511301219628,False,False,False,False,0.1600003242492675,0.2438889344533284,0.3658334016799927,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/09/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2021-11-08,0826.HK,4.489999771118164,4.570000171661377,4.21999979019165,4.340000152587891,3.890695333480835,10272000,0.0,0.0,4.593207620949107,4.692669725496643,4.695224320490633,4.501047183014903,4.018375883616963,False,False,False,False,0.3500003814697265,0.2144444783528646,0.3216667175292969,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2021/09/28,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2022-08-23,0826.HK,2.8399999141693115,2.890000104904175,2.7100000381469727,2.7799999713897705,2.55067777633667,1442000,0.0,0.0,2.822696024943365,2.795424514855662,2.7967942338509424,2.933628919191816,3.333087626784492,False,False,False,False,0.1800000667572021,0.0964705803815056,0.1447058705722584,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/07/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2022-09-02,0826.HK,2.5999999046325684,2.619999885559082,2.4600000381469727,2.5,2.2937748432159424,4779000,0.0,0.0,2.6635992139078803,2.7142467612184635,2.7552287502665256,2.8913281890671523,3.2906789434972823,False,False,False,False,0.1599998474121093,0.0918750017881393,0.137812502682209,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2022/07/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2023-05-08,0826.HK,2.400000095367432,2.450000047683716,2.299999952316284,2.319999933242798,2.128623008728028,4128220,0.0,0.0,2.370818798073095,2.4037744951463744,2.540944716563879,2.661888448887423,2.850281396926289,False,False,False,False,0.1500000953674316,0.1005882235134348,0.1508823352701523,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/04/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2023-05-30,0826.HK,2.1700000762939453,2.180000066757202,2.0999999046325684,2.119999885559082,1.945120930671692,7123648,0.0,0.0,2.20835572885376,2.258064287484913,2.3924130372871364,2.5455994616308213,2.778340818200792,False,False,False,False,0.0800001621246337,0.0918749421834944,0.1378124132752417,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/04/20,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2023-09-11,0826.HK,2.5299999713897705,2.6600000858306885,2.5299999713897705,2.640000104904175,2.4763543605804443,3038000,0.0,0.0,2.614568647201998,2.551806731826776,2.4498190284308023,2.420847524605313,2.5848808960068315,False,True,True,False,0.1300001144409179,0.1028571639742169,0.1542857459613254,HL,HLLHLL,2.8399999141693115,2023-09-12,2.470000028610229,2023-09-22,2.4200000762939453,-0.15,2.289999961853028,2.289999961853028,BY1-2023/08/16,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2023-09-12,0826.HK,2.740000009536743,2.8399999141693115,2.5999999046325684,2.75,2.579535722732544,9388000,0.0,0.0,2.639192529528908,2.56904092905923,2.4615908312374377,2.427365395405208,2.5861965860784903,False,True,True,False,0.2400000095367431,0.1078571592058453,0.1617857388087681,LH,LHLLLH,2.4200000762939453,2023-09-22,2.450000047683716,2023-10-03,2.700000047683716,0.12,2.450000047683716,2.289999961853028,TP1-2023/08/16,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,826.HK
2023-10-16,0826.HK,2.299999952316284,2.3399999141693115,2.1600000858306885,2.220000028610229,2.082388639450073,6486000,0.0,0.0,2.400798238635081,2.457327377885466,2.46369806950169,2.4447578809170576,2.568378465515609,False,False,False,False,0.179999828338623,0.1155554850896199,0.1733332276344299,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2023/08/16,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,826.HK
2024-05-21,0826.HK,1.830000042915344,1.8600000143051147,1.7699999809265137,1.7999999523162842,1.6884232759475708,4774000,0.0,0.0,1.8387295930161207,1.8005101091527749,1.7683214831528593,1.830052119667256,2.082942122799844,False,False,True,False,0.090000033378601,0.0793749988079072,0.1190624982118608,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/04/24,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,826.HK
2024-06-14,0826.HK,1.600000023841858,1.600000023841858,1.5199999809265137,1.5499999523162842,1.4539200067520142,5080000,0.0,0.0,1.6643777455900164,1.717491878247687,1.7414222618212885,1.7986503311335191,2.0374791521028253,False,False,False,False,0.0800000429153442,0.0629411865683163,0.0944117798524745,LL,LLHHHL,1.899999976158142,2024-07-05,1.830000042915344,2024-07-09,1.7300000190734863,-0.09,1.5199999809265137,1.5199999809265137,CL1-2024/04/24,False,False,True,False,False,False,False,True,False,False,0.0,0,0,False,,,826.HK
2007-10-11,8279.HK,1.1200000047683716,1.1299999952316284,0.959999978542328,1.1200000047683716,1.1200000047683716,489445,0.0,0.0,1.1050687180377636,1.1035582938546258,1.1846124482398934,1.3059006486866669,1.200892929857201,False,False,False,False,0.1700000166893004,0.0807142853736877,0.1210714280605316,HL,HLLHHL,1.149999976158142,2007-10-16,1.1299999952316284,2007-10-18,1.0,-0.13,0.9200000166893004,0.9200000166893004,BY1-2007/09/25,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8279.HK
2007-10-24,8279.HK,1.25,1.2799999713897705,1.1299999952316284,1.2100000381469729,1.2100000381469729,6252,0.0,0.0,1.1124246725777176,1.1027284964028596,1.1604867287943386,1.2746401378208307,1.1942217555302497,False,False,False,False,0.1499999761581421,0.0914285608700343,0.1371428413050515,HH,HHHLHH,1.159999966621399,2007-10-25,1.2799999713897705,2007-10-29,1.350000023841858,0.16,0.9200000166893004,0.9200000166893004,TP1-2007/09/25,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,8279.HK
2007-10-26,8279.HK,1.2100000381469729,1.2999999523162842,1.2100000381469729,1.2400000095367432,1.2400000095367432,5092000,0.0,0.0,1.1456727086319494,1.120800123155697,1.164340112136736,1.2721172416746271,1.1944741042729057,False,False,False,False,0.0899999141693113,0.0757142816271101,0.1135714224406651,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2007/09/25,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,8279.HK
2009-07-21,8279.HK,0.3849999904632568,0.3899999856948852,0.3700000047683716,0.3899999856948852,0.3899999856948852,2212000,0.0,0.0,0.3946274617634984,0.3765028531190998,0.3476384221878474,0.3068448688511431,0.3780755811673171,False,True,True,False,0.0199999809265136,0.0206249952316284,0.0309374928474426,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/06/18,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8279.HK
2013-09-02,8279.HK,0.6499999761581421,0.6600000262260437,0.6200000047683716,0.6299999952316284,0.6299999952316284,6284000,0.0,0.0,0.6280682798833668,0.6111765257109387,0.571854858046662,0.517096229886534,0.4176600515491514,True,True,True,False,0.0400000214576721,0.0166666706403096,0.0250000059604644,HL,HLHHHL,0.6800000071525574,2013-09-05,0.6700000166893005,2013-09-06,0.6499999761581421,-0.04,0.5799999833106995,0.5799999833106995,BY1-2013/08/13,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,8279.HK
